ID_REF	GSM484477	GSM484478	GSM484452	GSM484473	GSM484475	GSM484459	GSM484483	GSM484489	GSM484462	GSM484458	GSM484481	GSM484455	GSM484485	GSM484472	GSM484448	GSM484468	GSM484484	GSM484460	GSM484464	GSM484451	GSM484466	GSM484480	GSM484471	GSM484450	GSM484469	GSM484470	GSM484457	GSM484488	GSM484487	GSM484456	GSM484463	GSM484449	GSM484476	GSM484454	GSM484486	GSM484474	GSM484461	GSM484482	GSM484465	GSM484467	GSM484453	GSM484479
ILMN_2371724	453.9147	175.7813	129.7033	104.9025	161.0724	435.85699999999997	249.8601	119.9727	128.5397	43.801120000000004	50.18544	150.4189	321.6935	458.1014	80.87874000000001	281.858	125.5498	78.49509	128.0518	401.5116	178.1314	116.3715	159.1894	95.43706	60.46876999999999	139.4375	88.79842	96.71003	108.4285	418.6486	344.6964	499.7837	144.3441	176.9473	200.0539	431.1407	159.6467	114.2782	128.2762	109.5614	154.202	104.4544
ILMN_1678494	105.90899999999999	105.0345	38.06935	77.38171	123.6669	156.466	59.11291	51.82822	52.829390000000004	30.154020000000003	45.72915	59.377069999999996	123.5527	173.5716	66.21925999999999	77.98557	48.891090000000005	33.99445	77.23311	128.8027	61.4205	62.26256	77.01651	52.5605	33.21593	63.49906	69.75362	37.94086	43.55086	216.4948	137.6618	156.7091	85.50121999999999	63.85034	97.06619	212.8622	45.10815	62.566480000000006	59.91672	42.181940000000004	73.26183	41.92859
ILMN_1798270	253.0089	151.3774	131.953	112.8659	347.0777	319.2684	102.4835	70.85921	124.0562	116.0774	135.3184	177.2984	299.7034	263.4	120.9456	251.8428	118.4622	93.01286999999999	76.02547	162.9649	185.0569	183.8404	95.93038	102.262	165.8807	162.3366	180.1917	124.6376	77.74924	757.3116	326.6972	497.3932	115.9706	195.8629	201.856	235.826	150.2348	117.1651	62.69396999999999	123.5529	143.7921	75.32652
ILMN_2144426	1703.5970000000002	1248.938	912.423	1348.559	1670.5970000000002	3793.0359999999996	967.8775	925.0418	1037.018	431.7104	838.2902	685.2006	2246.2070000000003	3473.21	1113.151	949.7216	966.1798	672.1929	1129.2910000000002	2713.157	1341.266	1041.872	1267.185	523.2547	1081.025	1122.266	902.6415	812.1049	1000.475	2373.512	1843.5539999999999	2581.005	996.9564	1259.572	925.1828	2074.706	644.765	896.2382	647.2961	632.7061	759.7661	868.1938
ILMN_2388090	85.54945	121.0596	34.54991	67.1742	85.21807	101.8132	50.0797	34.53792	77.2541	30.050629999999998	29.999409999999997	42.738459999999996	133.6556	282.1987	75.4472	105.8182	26.62289	55.846030000000006	91.18332	101.5892	80.97543	74.19227	80.69842	48.1637	52.08596	49.57869	52.79201	44.18224	54.201969999999996	386.1731	86.97896999999999	211.312	68.97488	60.18509	89.20625	203.1195	31.34895	50.689029999999995	58.43025	36.18197	42.84972	39.03759
ILMN_2173975	543.3998	66.66524	70.51706999999999	38.36083	119.0899	318.5625	48.11976	41.52134	35.909009999999995	44.85074	51.54181	110.9759	133.2928	364.8486	64.73456999999999	227.0058	76.47004	37.20666	33.16725	265.5403	74.30287	43.962959999999995	38.94127	50.72678	50.832	67.40396	66.12747	36.943979999999996	44.19919	195.3482	340.8152	363.4138	66.24146	48.15955	51.20851	164.3569	94.8343	66.32361	66.01266	44.58893	54.77859	52.67161
ILMN_2103919	45.680859999999996	31.38958	40.08084	53.218109999999996	32.08413	18.189239999999998	39.444309999999994	44.51869	26.727490000000003	78.32137	47.71522	78.311	26.181720000000002	18.89188	58.85423	24.89336	54.38581	70.74579	33.8073	28.424359999999997	33.214729999999996	36.20592	39.99221	51.27009	44.27402	77.45031999999999	60.82962	70.06898000000001	43.43885	6.113065	7.466117	18.12613	61.69238000000001	32.39367	41.620670000000004	13.039000000000001	46.389540000000004	74.72447	31.565620000000003	45.66005	43.8001	63.93036
ILMN_1726698	37.06962	25.345589999999998	16.74788	18.15241	24.18058	33.53992	30.62789	9.236466	8.712766	14.26625	31.07218	16.26695	35.9565	37.53761	19.56792	37.20556	25.0295	14.19266	24.67439	47.19542	40.22205	16.347379999999998	28.214579999999998	27.22175	25.03503	21.51679	16.841620000000002	12.05822	30.093709999999998	28.186790000000002	39.86722	30.941129999999998	23.05389	20.07028	19.096410000000002	33.440709999999996	18.97674	10.799000000000001	28.24212	10.86383	20.11448	24.91376
ILMN_2342579	2445.33	1788.247	1791.1629999999998	3475.638	829.3705	742.4418	1805.759	2446.1	2030.524	2420.9970000000003	2656.4190000000003	2246.101	1419.566	538.325	4139.548	1274.173	2497.33	2888.526	2061.615	1755.132	1698.918	1182.19	2959.4790000000003	3675.433	2215.9770000000003	2575.365	2714.033	2421.798	1952.504	818.3629	1077.062	1187.703	2367.384	1933.721	1577.4160000000002	936.3887	2858.744	2838.9829999999997	2783.6079999999997	1981.656	1821.1989999999998	2198.604
ILMN_1777565	398.3078	389.5987	207.6666	183.0795	253.5559	686.7839	248.4626	174.7988	218.6629	185.0251	218.0742	280.0374	384.6222	573.342	201.6915	596.2604	170.6536	239.9854	264.9805	457.1181	437.4366	123.93700000000001	216.8734	212.2628	196.7594	207.9622	157.903	182.1068	196.6423	511.7023	703.1953	630.9294	284.0479	276.1433	257.5302	413.8911	233.7702	212.2227	284.7	153.7219	230.4711	209.1045
ILMN_1797895	3147.902	2690.548	1337.72	1744.862	2386.295	4402.590999999999	2204.438	1433.72	2031.481	783.4478	958.2284	1236.203	2632.199	5161.6320000000005	715.4618	3821.949	1535.8220000000001	1112.907	3217.6209999999996	3266.197	2785.491	1670.351	2494.907	1303.7839999999999	1369.033	1683.585	1597.595	898.3878	1931.6979999999999	3503.1490000000003	4821.617	3135.688	2340.695	1646.4779999999998	2688.849	4343.752	1584.693	1620.6129999999998	3015.625	972.7659	1039.563	1442.785
ILMN_1700994	40.04838	100.5348	39.68993	48.13408	74.34479	119.913	42.79361	27.89538	42.386959999999995	38.50436	37.549240000000005	52.08965	137.9092	183.9709	32.20697	44.15569	23.86688	33.038070000000005	55.42417	254.67700000000002	64.37111999999999	52.69671999999999	96.86482	44.24754	27.366229999999998	51.604820000000004	53.42855	31.653640000000003	33.69822	213.9939	96.59469	159.9922	66.2417	61.39781	47.50946	226.123	27.93795	54.994080000000004	80.12455	34.38102	49.598459999999996	39.43796
ILMN_1763000	459.1264	259.61400000000003	140.3316	186.3317	536.8728	592.4592	178.5248	89.76843000000001	269.7171	174.2117	173.1982	274.5543	415.1095	385.4745	147.7099	349.8124	210.3749	196.5306	199.6463	212.1048	385.0026	184.8867	195.1293	141.964	219.9571	357.9204	266.7965	302.6054	177.3395	480.4439	446.0554	431.3799	170.7546	327.1427	186.1438	326.9574	293.7266	202.9662	143.6408	201.2971	165.9842	136.5591
ILMN_1675756	246.6001	449.926	110.6041	290.2151	367.4953	751.7555	254.2851	219.3652	334.1977	38.334590000000006	85.22918	123.6682	394.1359	719.1891	95.46069	366.1376	163.9896	136.6215	392.4464	617.1279	317.2152	233.9073	389.3323	162.403	117.1902	130.6813	190.2918	74.23992	123.7781	659.5449	429.6922	630.7705	256.29400000000004	290.541	312.2184	771.4332	128.7126	164.4769	249.0049	68.58578	120.7886	151.3183
ILMN_2404665	229.2384	133.1425	40.02541	67.27345	91.4241	186.9114	58.72362	48.44749	64.60972	38.71301	57.96481	76.45889	103.5544	134.1095	59.503780000000006	176.1574	90.44099	72.73482	122.3353	179.417	102.1737	49.33246	75.64001999999999	62.24123	67.47789	104.0672	78.42645	48.42002	53.47169	140.2502	166.0777	122.9707	96.53568	56.65983000000001	79.32911	131.9627	94.89858000000001	110.0493	73.21618000000001	51.4476	69.95435	98.22894000000001
ILMN_1769520	3404.92	2464.752	1698.329	1498.9070000000002	3064.4040000000005	4609.484	1903.297	962.0964	1470.8329999999999	1269.389	1449.507	2756.157	3016.429	4318.749	910.6489	3015.073	2240.927	1093.4669999999999	1500.6970000000001	4621.014	1984.225	986.4441	1172.823	1175.328	1091.609	1496.2520000000002	1372.017	1407.979	1286.385	3265.2990000000004	4272.419	4523.269	1888.295	1496.5739999999998	1583.249	4238.616	2589.761	1656.372	1364.3239999999998	1405.805	1504.479	1254.588
ILMN_2123743	2401.231	1795.162	1482.735	1824.585	3631.288	4417.582	1349.3329999999999	1571.1889999999999	1883.3129999999999	1745.056	1174.761	1457.076	2514.402	3791.2940000000003	909.5572	2540.7670000000003	1476.683	1217.197	1706.7020000000002	2726.8459999999995	1637.594	1752.0020000000002	1979.7620000000002	1091.042	1518.86	1980.523	1684.912	1675.251	1259.695	4831.916	2926.467	3941.445	1321.386	1889.7579999999998	1633.369	3521.014	2126.174	1162.123	1935.8329999999999	1915.844	1155.109	1086.612
ILMN_1731224	2725.993	1072.339	505.0186	615.5153	1008.704	2494.646	628.4296	421.88599999999997	597.8588	305.6225	350.0559	675.6938	1364.003	2357.4829999999997	283.2061	1970.567	663.9918	453.6639	1005.315	1627.369	980.8289	343.8442	668.2365	354.0289	403.2318	653.9849	561.6104	351.7998	389.1008	1846.469	2227.958	1996.895	844.5441	598.2955	839.5978	1939.115	982.7573	630.7211	842.8188	432.5272	585.5895	439.2288
ILMN_1661809	67.39259	120.6364	25.64702	89.00667	75.41311999999999	105.536	34.88847	60.45831999999999	36.68125	11.23555	17.94993	33.918820000000004	123.4783	128.0531	13.4699	72.33851	36.98653	15.64962	84.85006	197.8632	83.97085	18.68476	52.87395	28.135240000000003	40.131409999999995	37.86042	47.2823	26.69561	33.05252	77.03303000000001	90.17503	187.5359	37.14529	67.65614000000001	47.04883	161.4659	20.37546	22.8282	90.65626	15.538720000000001	43.70908	26.248829999999998
ILMN_1778059	102.2318	120.4579	46.52321	89.76988	101.8762	189.5628	82.64227	49.29518	104.156	32.172109999999996	53.677519999999994	69.64433000000001	143.4774	243.8569	52.18483	130.4057	48.74556	62.10697	150.3179	188.9913	123.6829	55.38544	148.9374	67.04448000000001	50.857079999999996	77.1301	62.49499	54.95214	82.03214	269.0687	235.8643	258.8158	80.36601999999999	80.49406	122.5714	198.5138	52.8293	72.1744	74.13426	33.303020000000004	48.6347	53.832530000000006
ILMN_1764709	783.31	431.0023	223.2558	242.5739	945.0682	799.3621	218.6517	150.2494	360.1425	304.4144	272.0172	380.6842	431.7123	525.2683	354.8867	534.3113	294.9441	215.0202	239.3716	310.4789	471.9396	373.577	245.9135	188.2963	267.7532	590.1506	337.1758	407.5886	220.6273	993.6047	911.6949	698.533	193.0357	373.8746	356.4638	412.3345	468.1386	306.4015	184.7805	370.1108	246.5814	145.6824
ILMN_1688631	21.196379999999998	29.31826	6.516997	12.43237	19.359170000000002	23.644000000000002	4.724648	12.76581	-0.9594661	-3.443973	10.853439999999999	15.22825	18.81437	54.06118000000001	4.971758	47.096779999999995	5.612835	-1.292575	15.716579999999999	26.38395	22.52068	1.4189120000000002	11.31333	6.431197	9.248316	8.146399	12.35999	6.965416	13.858670000000002	28.731579999999997	27.65294	45.1034	5.024304	8.186261	12.21035	49.32294	3.990507	-2.6240490000000003	10.20503	-0.18936570000000003	2.7509650000000003	6.844775
ILMN_1845037	165.5967	78.82571999999999	52.6024	58.67363	124.7141	149.4107	77.89242	46.53477	47.33717	56.03728	45.05857	88.74021	75.78775999999999	193.389	50.12168	89.51151	84.69406	59.56951	57.08675	133.2894	72.44891	36.16711	51.78647	49.89242	51.50996	93.35176	61.560269999999996	45.05453	46.33129	113.5253	124.3039	197.0415	54.3331	56.54934	70.80485999999999	121.0617	67.87719	68.7513	86.57934	48.52639	58.80556	64.60458
ILMN_1725471	452.787	603.7626	220.5377	357.3904	431.7602	781.915	323.8315	244.4393	338.3898	100.0958	126.1783	285.3766	739.3364	1167.74	244.692	604.9676	216.3294	246.3307	511.9323	772.9982	375.0741	260.0076	495.8362	220.2454	212.5636	272.6277	184.3853	227.1448	300.132	1077.687	708.3853	1052.451	420.1624	368.2863	434.3063	1275.851	265.7431	292.59	343.4303	187.6135	143.3748	185.7998
ILMN_2094166	959.1035	422.6974	272.9823	306.519	368.6307	748.363	349.9226	271.3506	345.9446	177.2156	259.9231	321.3993	460.2693	893.3249	250.8486	696.2531	250.3455	262.3041	400.4038	640.1613	477.2472	313.2815	345.0508	294.6191	290.6693	389.8531	297.8922	246.6488	282.3615	722.5658	781.1523	863.2729	405.918	448.1346	418.7555	510.3545	339.3318	337.2115	241.4413	212.0142	165.3016	230.9371
ILMN_1671703	295.0367	296.6241	221.425	192.8977	267.9864	532.9399	183.59400000000002	193.9635	163.2999	117.2151	113.4612	345.5072	625.3181	913.9575	299.8571	443.7158	235.803	267.4833	109.8031	366.0299	287.774	116.5362	169.4839	67.36296	172.3015	324.5666	82.23076999999999	92.98468000000001	196.2788	227.1546	427.6282	575.6199	290.0474	217.3913	146.5182	199.5902	96.15213	81.3961	69.10641	275.8013	139.2619	115.6052
ILMN_1686454	17.8277	24.7599	11.077639999999999	14.53539	16.4361	59.92204	21.581229999999998	9.994922	-2.687817	18.08831	8.054171	36.76704	43.09267	80.75191	20.96451	31.05054	15.86486	8.787252	18.80481	67.80558	18.39273	11.87905	13.942829999999999	18.06971	4.934191	14.91035	10.66987	7.835932000000001	7.961262	84.41212	66.13005	36.94085	14.84591	14.25579	20.15404	60.86055	10.92557	12.25421	7.017194	9.000847	4.270467	5.6392169999999995
ILMN_1859584	51.70065	41.4458	17.206979999999998	20.514570000000003	36.09077	203.6953	33.14817	3.061668	18.07626	8.788855	15.47224	39.39147	47.60117	100.1485	11.82702	70.74776	19.38138	23.44506	29.19465	131.4263	29.73997	27.00733	12.17478	21.92298	26.04438	27.26737	16.80696	33.687979999999996	14.63239	59.3308	150.4581	135.4801	8.115167999999999	17.52693	26.13956	98.99928	32.685829999999996	16.48771	80.952	-2.3291009999999996	11.65328	15.583820000000001
ILMN_1690105	1140.646	710.5195	673.4218	382.6447	1057.264	1805.128	516.0043	278.6744	434.4729	304.2186	371.4926	673.9371	1056.753	1646.5479999999998	377.93800000000005	1318.875	567.5405	307.82599999999996	509.1683	1243.4669999999999	790.439	292.9337	347.2878	510.3694	382.0319	441.5886	381.4941	318.3181	305.1563	2173.337	1773.27	1977.369	463.8424	479.2872	755.4263	1284.8110000000001	702.4849	386.2435	905.6887	464.8533	648.991	398.4113
ILMN_1724495	201.2563	116.7217	85.18435	82.51196	145.0253	245.7285	80.64953	59.33303000000001	120.9914	95.79437	98.95395	111.2734	200.542	258.5868	85.24148000000001	228.4554	158.9125	70.67663	113.7238	228.3979	171.5867	90.30304	117.7265	45.11564	119.7149	99.43153000000001	82.59379	138.9187	85.8987	230.4805	210.0155	281.3116	81.75095	102.0638	100.9162	153.3244	107.5344	71.86325	51.086490000000005	91.96115999999999	76.51704000000001	67.89101
ILMN_1690921	2585.883	1487.9029999999998	1074.076	985.7185	1771.391	3557.967	968.0882	638.7188	961.4467	771.27	840.4835	1391.0829999999999	2106.158	2534.471	726.3452	2806.6440000000002	1456.025	1061.857	1391.846	2212.598	1735.628	662.3288	965.7496	816.1927	1068.372	1275.851	1252.758	990.2604	916.2723	1959.092	2994.47	2686.007	1431.592	1004.8330000000001	1143.29	2350.408	2139.185	1181.884	1335.352	1090.649	1336.021	1218.454
ILMN_1716815	574.4709	287.8051	242.9011	162.3607	290.062	582.8239	336.2759	184.0152	178.2392	58.27376999999999	84.57621	201.6712	473.8613	797.2369	82.54946	472.374	201.1953	127.9438	216.1122	609.3749	279.815	153.2727	230.9935	136.3744	95.22729	229.6278	109.9621	138.9572	216.8296	587.6044	549.4406	816.3726	239.0695	252.77	316.442	797.0657	274.1004	175.8011	147.7357	164.3233	241.3201	177.4317
ILMN_1740298	227.1843	89.3369	55.064069999999994	62.41039	109.9082	199.59900000000002	102.1766	87.41402	146.8853	20.17835	106.9227	70.5183	161.2448	406.3585	40.07545	95.35701999999999	54.246230000000004	43.85355	84.57789	154.2198	92.53314	80.3299	174.963	73.19116	43.99496	57.8896	132.8618	12.28885	75.90427	243.0293	92.71658000000001	268.4184	49.77848	221.9542	64.25908000000001	125.6415	21.59486	31.524990000000003	72.36227	49.74058	126.0893	54.583769999999994
ILMN_2176063	217.99099999999999	982.3586	206.3931	208.8293	1037.526	1351.0529999999999	242.9192	107.8055	65.28027	144.5404	53.231359999999995	400.1087	1310.6480000000001	2140.175	119.2144	852.3087	298.1466	41.672129999999996	258.5404	1815.055	217.4324	128.0167	140.5099	132.2798	78.97379000000001	152.5146	109.165	67.94449	80.37581	2024.6970000000001	1681.6729999999998	1982.727	290.4152	183.1538	356.8353	2205.283	283.4332	316.6226	305.9006	83.4284	141.3415	65.5814
ILMN_2367671	55.79971999999999	90.01306	45.322379999999995	58.056419999999996	93.0874	130.7588	57.02941	35.18843	62.22063000000001	31.666290000000004	21.98754	55.88149	130.6129	213.2316	40.67835	70.15082	42.22529	25.482960000000002	63.944880000000005	138.4773	77.1474	53.752219999999994	130.3083	42.34066	24.78033	43.58017	50.90467	40.93378	44.73413	223.66400000000002	81.38337	117.4906	49.55558	53.525369999999995	70.05932	184.3009	27.141409999999997	41.58025	63.28269	34.45213	44.46356	43.41877
ILMN_2374865	25.2366	11.81409	17.71622	6.069408	35.06028	73.72939000000001	17.25112	8.521655	4.901912	10.0649	-1.453217	22.627270000000003	42.05413	109.7888	10.84755	40.94212	19.58311	13.14471	5.805917	50.725970000000004	17.69314	4.0956150000000004	7.945664999999999	-0.5287255999999999	4.317384	18.91318	2.94536	9.360235000000001	-4.899233000000001	47.89526	78.67798	117.8288	1.2332450000000001	6.588925	5.9424980000000005	54.09761999999999	14.883429999999999	9.532672	20.54135	23.37191	9.956605	2.758112
ILMN_1851599	42.76769	144.9962	30.98927	36.15298	196.7315	308.4034	41.91018	17.572029999999998	26.258979999999998	13.31141	5.163691	65.76476	155.7182	538.7623	21.2064	139.299	35.82261	15.53646	59.01583	241.3737	42.61015	21.221429999999998	35.37059	28.17884	7.8338529999999995	27.16437	10.9396	8.993167999999999	12.44173	489.4671	633.0497	278.1627	64.99303	27.97713	87.83279	396.6621	35.05341	48.76775	59.06456	23.835910000000002	20.1794	10.32846
ILMN_1776157	81.43956999999999	81.46809	46.419140000000006	84.17425	76.03679	482.0188	29.1585	41.14307	49.93177	38.36861	33.22786	59.63981999999999	306.616	660.2737	29.9274	123.5571	53.678509999999996	38.17472	38.252359999999996	504.0957	46.43891	18.17483	43.06602	22.573710000000002	41.55384	45.913129999999995	44.74973	46.18462	39.831759999999996	201.0614	308.1429	536.8621	52.4191	67.86946999999999	62.75812	217.796	60.50063000000001	43.23406	13.393839999999999	94.59899	39.1104	38.854820000000004
ILMN_1777325	2487.489	1474.87	1314.852	806.4474	1887.639	3238.785	1068.826	612.9678	1141.329	796.0556	848.7507	1409.035	2045.2939999999999	2831.676	680.3472	2257.109	1290.518	758.9322	1136.507	1827.165	1842.422	662.4874	758.1777	830.9811	1010.325	1176.492	906.0471	670.6708	548.34	2382.262	3028.762	2949.783	1008.1080000000001	925.6942	1157.617	2119.862	2065.7529999999997	930.0208	1179.123	957.4369	930.9713	1034.458
ILMN_2289093	245.1285	132.1738	65.31658	86.55617	141.2766	250.5957	74.264	47.31725	60.46025	67.48937	45.748090000000005	102.9561	130.3562	257.7097	60.05591999999999	120.3621	80.39426999999999	90.69904	85.90531	105.1898	146.8234	57.94633	55.90574	85.10259	62.23546999999999	149.3365	96.68685	98.21587	61.370219999999996	197.1315	167.0963	182.9096	148.1089	55.255	62.379709999999996	113.0164	89.61646999999999	59.24915	57.377159999999996	66.60152	97.16761	97.69906999999999
ILMN_1703108	890.936	651.3806	387.4736	321.0065	722.1785	1236.55	365.2863	236.5887	346.5121	209.4351	318.9639	598.3014	676.7504	1217.322	231.1788	807.7738	348.0907	331.667	367.0079	1031.664	537.3151	275.1948	282.7881	281.499	297.2234	345.5827	342.3096	245.7864	307.8674	1119.725	1022.253	1126.454	385.5579	374.4533	352.17699999999996	924.4279	495.4852	327.51099999999997	465.2832	278.8132	258.3221	268.8108
ILMN_1779547	157.6383	167.7326	53.042609999999996	49.16218	218.6446	160.8523	86.72102	81.20303	141.6314	51.71242	71.54772	66.00296	187.15599999999998	378.8702	83.3613	121.2726	96.96004	86.4981	93.44569	193.22	102.3351	128.3245	110.876	65.7575	96.7533	95.82069	87.91529	68.35189	56.77721999999999	221.5634	149.59	251.2289	95.07585999999999	115.6581	140.1708	147.8175	63.26765	67.44337	74.92631999999999	83.26165999999999	79.8309	105.92
ILMN_1693830	56.13774	58.726780000000005	26.183310000000002	43.53695	59.395990000000005	99.96724	36.785959999999996	37.36058	26.17551	13.809989999999999	37.67838	35.24167	112.8574	120.2554	41.74453	86.07545	31.628809999999998	42.583529999999996	65.21164	89.29531999999999	77.96198000000001	28.29658	55.82506	37.18051	42.145179999999996	44.84506	57.37838000000001	41.33426	50.770509999999994	181.8205	136.3484	100.1818	49.30656	45.44449	88.33579	80.94556999999999	56.49236	42.70775	54.571709999999996	46.17054	26.195870000000003	39.515609999999995
ILMN_2391051	158.509	632.0031	114.4949	109.4322	328.7274	721.7845	191.4676	95.57023000000001	53.56363	39.10655	44.37701	206.0649	912.3833	1002.15	30.12385	511.3722	189.9045	28.43041	142.7019	847.637	135.7117	96.30128	97.28217	97.19509000000001	51.19293	124.7616	51.45282	65.87431	77.41879	916.436	533.9182	856.9042	199.7249	115.9441	254.4278	1285.473	176.2587	180.8392	128.2471	51.54313	42.593070000000004	30.1121
ILMN_1779252	1428.9279999999999	691.9089	470.861	436.42199999999997	875.6028	1853.672	398.6257	236.9444	398.3372	279.362	283.3175	745.2260000000001	853.7747	1800.162	306.2944	1304.126	503.3723	387.2447	621.8083	1406.5610000000001	642.7255	332.0804	318.5977	356.7505	376.9128	576.9261	427.5184	388.3498	305.8018	1622.006	1656.48	1462.896	735.6257	339.9841	625.3006	1154.113	804.5347	468.9841	406.1301	329.6508	324.8566	325.6874
ILMN_1669376	145.914	71.89496	43.95327	74.50081	138.3174	172.206	76.89213000000001	66.54215	68.4656	40.65941	66.23634	47.42085	120.6573	161.1166	53.14275	115.2032	72.77544	63.249669999999995	66.75325	112.3899	128.3922	66.71173	111.178	53.482690000000005	79.68118	108.7595	73.0447	61.595369999999996	69.85345	266.3689	169.8353	147.811	77.95441	72.04156	65.13495999999999	161.8715	77.52937	65.07151999999999	38.68047	71.71967	83.85478	62.217380000000006
ILMN_1654389	16.29704	84.74831	2.709694	10.3758	73.38365999999999	126.2129	10.19156	12.2536	1.036591	4.87326	-1.2972549999999998	24.94998	108.4954	194.0751	8.196353	80.94191	12.37123	6.155107	20.23744	146.1968	19.38018	15.357920000000002	7.766947	6.835717999999999	10.32586	10.72837	5.115511	2.349093	5.474666	168.4081	129.7149	169.2107	22.76141	6.150352	32.50208	241.3016	29.270020000000002	20.985210000000002	31.66749	8.214469	-0.9606283999999999	18.991789999999998
ILMN_1713058	130.0458	179.1886	85.16272	85.60342	231.8951	287.3967	119.814	103.78399999999999	71.83659	64.63484	118.0743	126.4436	405.6234	424.6974	85.20061	204.6955	137.1586	37.2937	68.46466	303.1217	127.8339	92.32892	88.88534	93.87658	127.1616	100.9488	81.32226999999999	103.6932	77.37139	419.3552	214.2278	451.9477	94.74614	142.4499	111.6245	357.1442	107.0669	78.24924	72.15507	99.3419	203.97	124.802
ILMN_1681301	1370.7160000000001	1235.425	296.2881	475.0614	1275.4180000000001	2963.12	503.0072	301.151	246.2922	187.4126	236.4069	583.9869	1793.132	3984.986	232.0457	1336.4260000000002	463.8683	300.4519	532.4659	2579.66	641.9357	283.4117	386.6725	317.1873	238.2978	408.6259	300.3746	262.8706	194.6988	1524.567	2082.2670000000003	2319.8779999999997	534.0084	430.3966	493.731	2457.049	679.8364	602.7459	310.3072	172.2074	448.5102	217.9712
ILMN_1755843	168.9193	247.5046	27.67145	179.4992	216.4302	298.6027	91.29655	53.182109999999994	60.741859999999996	26.6041	43.718379999999996	51.89288	268.0624	790.6414	38.767720000000004	181.1534	60.48678	38.0424	149.7684	266.5288	107.9589	75.578	181.0689	55.55393	46.62079	73.62714	73.92667	39.72659	53.76242	453.5743	244.9443	520.8374	100.3854	105.0411	121.81200000000001	380.7185	45.19243	110.2583	83.42924000000001	38.60507	45.75295	51.27259
ILMN_1745112	26.04906	24.809739999999998	40.6716	42.60067	1.828932	-0.7653944	35.52538	46.91883	18.41198	46.62363	40.29091	36.750890000000005	18.35714	0.6287974000000001	67.41124	29.46037	59.48404	48.92502	38.8884	22.50065	23.53604	32.49695	50.75675	54.021209999999996	42.05364	35.751459999999994	91.91145999999999	40.41891	33.13828	7.691597	11.32204	0.7208366	49.79102	45.91206	24.97983	13.03905	61.67236	48.36039	55.556259999999995	26.70443	71.24538000000001	18.191879999999998
ILMN_1701455	320.9075	126.7342	86.32906	62.804219999999994	210.755	371.62199999999996	86.73263	55.19398	65.37103	78.23515	73.8678	176.4466	288.8781	392.1187	51.264559999999996	223.3679	87.59835	80.79764	61.500609999999995	260.2154	112.5334	98.98999	58.36186	47.774370000000005	78.18552	122.1776	63.93513000000001	57.780530000000006	61.44429	282.5237	262.3524	401.1442	82.64508000000001	86.5408	60.40688000000001	258.1699	167.6109	57.81255	67.89650999999999	87.60378	75.69134	63.2093
ILMN_1782487	115.3098	68.76295	44.45535	20.71348	98.76868	205.9878	45.352509999999995	22.68121	21.58428	12.42504	26.30823	68.19628	174.2024	399.2585	17.46234	127.0814	59.06575	14.45643	16.58435	232.3586	51.97314	27.473229999999997	17.17612	17.577820000000003	14.454379999999999	33.422340000000005	18.58587	36.06664	29.96245	203.4664	269.4741	248.5572	22.25566	22.85595	54.53102	172.1035	41.99763	36.84641	50.23385	21.75815	23.27386	35.143440000000005
ILMN_1747744	103.7205	102.4753	62.10828000000001	77.27927	141.8641	179.2319	64.34827	57.26984	53.073840000000004	48.82804	57.67204	72.168	297.3308	294.6084	62.932190000000006	136.3765	71.74349000000001	43.45735	50.712340000000005	260.0907	65.69229	44.96712	66.8502	36.594840000000005	53.594840000000005	73.78486	52.10029	76.68713000000001	52.58466	153.5074	163.1264	370.6079	47.68988	113.3901	61.74128	152.5782	62.092459999999996	61.85221	45.33173	84.23875	53.83755	66.87096
ILMN_1701114	691.2086	544.4797	317.5689	172.8973	789.0378	1918.741	279.0925	114.6332	234.0186	170.0605	143.5585	518.5201	988.7993	2219.534	148.963	1063.262	336.6283	146.2589	219.2218	1583.2839999999999	464.2984	134.9676	126.1686	193.3704	171.2455	295.4893	180.4891	161.1723	111.6573	1156.47	1474.99	2089.861	285.3967	199.3653	354.7739	1320.33	563.258	251.3868	913.8979	186.1012	202.5516	190.954
ILMN_1707979	42.699870000000004	62.980030000000006	9.753649000000001	9.587608	49.04889	182.4223	35.50799	9.428296000000001	7.344614	25.107329999999997	10.054	25.63631	47.525940000000006	272.6455	7.975577	72.11194	24.01221	3.955418	19.81861	168.6667	21.0877	13.55299	12.4182	10.28391	1.437674	22.26751	16.674670000000003	18.182479999999998	13.79212	228.8108	101.4898	343.5629	19.26162	18.51175	24.785510000000002	194.7427	8.515349	24.12463	17.44398	4.846489	10.86732	4.305267
ILMN_1718977	135.0561	86.46719	48.79164	71.35856	70.36053000000001	140.8488	48.0723	25.58042	46.32007	39.27431	43.92436	80.352	108.5824	177.9264	51.49149	109.8231	46.23737	66.93158000000001	59.10201	149.6704	71.74781	48.605959999999996	60.92965	68.44759	48.64253	74.45763000000001	31.52757	46.09475	53.70618	183.1629	95.40498000000001	161.9639	59.023619999999994	68.01205	78.03336	140.4955	45.59276	50.21139	43.363440000000004	47.8971	67.90482	53.871469999999995
